movie_id,title,genre,release_date,rating,studio,runtime_minutes,budget,domestic_gross,international_gross,total_gross,imdb_rating,tickets_sold,tickets_available
230,The Peanuts Movie,Adventure,2015-11-06,G,20th Century Fox,88,99000000,130178411,119913199,250091610,7.2,13702991,0
231,The Mummy Returns,Adventure,2001-05-04,PG-13,Universal Pictures,130,98000000,202007640,233032755,435040395,6.3,21263962,0
232,Gangs of New York,Drama,2002-12-20,R,Miramax,216,97000000,77730500,105394121,183124621,7.5,8182158,0
233,Alien: Covenant,Horror,2017-05-19,R,20th Century Fox,98,97000000,74262031,164259216,238521247,,7817056,0
234,Cinderella,Drama,2015-03-13,PG,Walt Disney,105,95000000,201151353,333400000,534551353,7.0,21173827,0
235,Ice Age: Continental Drift,Adventure,2012-07-13,PG,20th Century Fox,88,95000000,161321843,718443294,879765137,6.6,16981247,0
236,Black Hawk Down,Action,2001-12-28,R,Sony Pictures,152,95000000,108638745,51052340,159691085,7.7,11435657,0
237,Sex and the City 2,Comedy,2010-05-27,R,Warner Bros,146,95000000,95347692,199333086,294680778,4.3,10036599,0
238,The Campaign,Comedy,2012-08-10,R,Warner Bros,85,95000000,86907746,18000000,104907746,6.2,9148184,0
239,Unstoppable,Action,2010-11-12,PG-13,20th Century Fox,98,95000000,81562942,84157979,165720921,6.8,8585573,0
240,The Fifth Element,Action,1997-05-09,PG-13,Sony Pictures,126,95000000,63570862,200327899,263898761,7.7,6691670,0
241,The Road to El Dorado,Adventure,2000-03-31,PG,DreamWorks,89,95000000,50802661,14897339,65700000,6.9,5347649,0
242,The Lovely Bones,Drama,2009-12-11,PG-13,Paramount,135,95000000,44114232,50780216,94894448,6.7,4643603,0
243,Seventh Son,Adventure,2015-02-06,PG-13,Universal Pictures,102,95000000,17725785,91760000,109485785,5.5,1865872,0
244,Finding Nemo,Adventure,2003-05-30,G,Walt Disney,100,94000000,380529370,555900000,936429370,8.2,40055723,0
245,Lara Croft: Tomb Raider,Adventure,2001-06-15,PG-13,Paramount,100,94000000,131144183,142186002,273330185,5.7,13804651,0
246,Kingsman: The Secret Service,Action,2015-02-13,R,20th Century Fox,109,94000000,128261724,276300000,404561724,7.7,13501234,0
247,Jurassic Park III,Action,2001-07-18,PG-13,Universal Pictures,92,93000000,181166115,184733885,365900000,5.9,19070117,0
248,Rise of the Planet of the Apes,Adventure,2011-08-05,PG-13,20th Century Fox,105,93000000,176760185,306100000,482860185,7.6,18606335,0
249,The Spiderwick Chronicles,Adventure,2008-02-14,PG,Paramount,107,92500000,71195053,91644614,162839667,6.6,7494216,0
250,The Incredibles,Adventure,2004-11-05,PG,Walt Disney,115,92000000,261441092,353285660,614726752,8.0,27520115,0
251,A Good Day to Die Hard,Action,2013-02-14,R,20th Century Fox,101,92000000,67349198,236900000,304249198,5.3,7089389,0
252,Cutthroat Island,Adventure,1995-12-22,PG-13,MGM,124,92000000,10017322,8500000,18517322,5.6,1054455,0
253,The Secret Life of Walter Mitty,Adventure,2013-12-25,PG,20th Century Fox,114,91000000,58236838,129624345,187861183,7.3,6130193,0
254,Jumanji: Welcome to the Jungle,Adventure,2017-12-20,PG-13,Sony Pictures,97,90000000,404508916,557249624,961758540,6.9,42579886,0
255,Men in Black,Adventure,1997-07-01,PG-13,Sony Pictures,98,90000000,250690539,337100000,587790539,7.3,26388478,0
256,Toy Story 2,Adventure,1999-11-19,G,Walt Disney,82,90000000,245852179,265506097,511358276,7.9,25879177,0
257,Rush Hour 2,Action,2001-08-03,PG-13,New Line,90,90000000,226164286,121261546,347425832,6.6,23806767,0
258,Sherlock Holmes,Adventure,2009-12-25,PG-13,Warner Bros,128,90000000,209028679,289409533,498438212,7.6,22003019,0
259,Ice Age: Dawn of the Dinosaurs,Adventure,2009-07-01,PG,20th Century Fox,94,90000000,196573705,663128152,859701857,7.0,20691969,0
260,Rio,Adventure,2011-04-15,G,20th Century Fox,96,90000000,143619809,343900000,487519809,7.0,15117875,0
261,The Departed,Drama,2006-10-06,R,Warner Bros,151,90000000,132384315,157276304,289660619,8.5,13935191,0
262,Charlie's Angels,Action,2000-11-03,PG-13,Sony Pictures,94,90000000,125305545,134430545,259736090,5.5,13190057,0
263,Mulan,Adventure,1998-06-19,G,Walt Disney,88,90000000,120620254,182879746,303500000,7.5,12696869,0
264,Tropic Thunder,Comedy,2008-08-13,R,Paramount,121,90000000,110515313,80629943,191145256,7.0,11633191,0
265,Contact,Drama,1997-07-11,PG,Warner Bros,150,90000000,100920329,64979671,165900000,7.4,10623193,0
266,You Don't Mess With the Zohan,Comedy,2008-06-06,PG-13,Sony Pictures,113,90000000,100018837,102892154,202910991,5.5,10528299,0
267,Die Hard: With a Vengeance,Action,1995-05-19,R,20th Century Fox,128,90000000,100012499,266089167,366101666,7.6,10527631,0
268,Atlantis: The Lost Empire,Adventure,2001-06-08,PG,Walt Disney,95,90000000,84052762,101996258,186049020,6.8,8847659,0
269,Pixels,Adventure,2015-07-24,PG-13,Sony Pictures,106,90000000,78765986,165275818,244041804,5.6,8291156,0
270,Artificial Intelligence: AI,Drama,2001-06-29,PG-13,Warner Bros,114,90000000,78616689,157283311,235900000,,8275441,0
271,The Haunted Mansion,Adventure,2003-11-26,PG,Walt Disney,88,90000000,75817994,79932634,155750628,4.9,7980841,0
272,Hollow Man,Horror,2000-08-04,R,Sony Pictures,119,90000000,73209340,117990660,191200000,5.7,7706246,0
273,Percy Jackson: Sea of Monsters,Adventure,2013-08-07,PG,20th Century Fox,106,90000000,68559554,132300000,200859554,5.9,7216795,0
274,Spy Game,Action,2001-11-21,R,Universal Pictures,114,90000000,62362560,80687000,143049560,7.0,6564480,0
275,The Saint,Action,1997-04-04,PG-13,Paramount,116,90000000,61363304,108036696,169400000,6.2,6459295,0
276,Mission to Mars,Adventure,2000-03-10,PG,Walt Disney,114,90000000,60874615,45125385,106000000,5.6,6407854,0
277,Bicentennial Man,Drama,1999-12-17,PG,Walt Disney,132,90000000,58220776,29200000,87420776,6.8,6128503,0
278,Tomb Raider,Action,2018-03-16,PG-13,Warner Bros,109,90000000,57421715,215227270,272648985,,6044391,0
279,King Arthur,Adventure,2004-07-07,PG-13,Walt Disney,97,90000000,51877963,152000000,203877963,,5460838,0
280,Volcano,Action,1997-04-25,PG-13,20th Century Fox,104,90000000,47546796,72553204,120100000,5.4,5004926,0
281,K-19: The Widowmaker,Action,2002-07-19,PG-13,Paramount,138,90000000,35168966,30547160,65716126,6.7,3701996,0
282,The Promise,Drama,2017-04-21,PG-13,Open Road,103,90000000,8224288,2327129,10551417,5.6,865715,0
283,Twister,Action,1996-05-10,PG-13,Warner Bros,113,88000000,241688385,254011615,495700000,6.3,25440883,0
284,Cinderella Man,Drama,2005-06-03,PG-13,Universal Pictures,144,88000000,61649911,43371577,105021488,8.0,6489464,0
285,The Predator,Action,2018-09-14,R,20th Century Fox,107,88000000,50787159,77200000,127987159,7.8,5346017,0
286,Fantastic Four,Action,2005-07-08,PG-13,20th Century Fox,100,87500000,154696080,178436670,333132750,4.3,16283798,0
287,Hannibal,Horror,2001-02-09,R,MGM,70,87000000,165092266,185008014,350100280,8.6,17378133,0
288,Seabiscuit,Drama,2003-07-25,PG-13,Universal Pictures,140,86000000,120277854,28437488,148715342,7.3,12660827,0
289,Cast Away,Drama,2000-12-22,PG-13,20th Century Fox,143,85000000,233632142,193598374,427230516,7.7,24592857,0
290,Happy Feet,Adventure,2006-11-17,PG,Warner Bros,108,85000000,198000317,187000000,385000317,6.5,20842139,0
291,Air Force One,Action,1997-07-25,R,Sony Pictures,124,85000000,172956409,142311944,315268353,6.4,18205938,0
292,Fast & Furious,Action,2009-04-03,PG-13,Universal Pictures,109,85000000,155064265,208000000,363064265,,16322554,0
293,Horton Hears a Who,Adventure,2008-03-14,G,20th Century Fox,97,85000000,154529439,144948447,299477886,,16266257,0
294,Divergent,Adventure,2014-03-21,PG-13,Lionsgate,139,85000000,150947895,125067070,276014965,6.7,15889252,0
295,Hotel Transylvania,Adventure,2012-09-28,PG,Sony Pictures,91,85000000,148313048,230192764,378505812,7.1,15611900,0
296,I Now Pronounce You Chuck and Larry,Comedy,2007-07-20,PG-13,Universal Pictures,98,85000000,119725280,65983182,185708462,,12602661,0
297,Ocean's Thirteen,Adventure,2007-06-08,PG-13,Warner Bros,122,85000000,117144465,194600000,311744465,6.9,12330996,0
298,Enemy of the State,Action,1998-11-20,R,Walt Disney,140,85000000,111549836,139100000,250649836,7.3,11742088,0
299,Open Season,Adventure,2006-09-29,PG,Sony Pictures,83,85000000,85105259,106826899,191932158,6.2,8958448,0
300,Tower Heist,Comedy,2011-11-04,PG-13,Universal Pictures,104,85000000,78046570,72376376,150422946,6.2,8215428,0
301,102 Dalmatians,Adventure,2000-11-22,G,Walt Disney,100,85000000,66941559,0,66941559,4.8,7046480,0
302,Mirror Mirror,Adventure,2012-03-30,PG,Relativity,106,85000000,64935167,108678315,173613482,5.6,6835281,0
303,Memoirs of a Geisha,Drama,2005-12-09,PG-13,Sony Pictures,145,85000000,57010853,104500000,161510853,7.3,6001142,0
304,Enemy at the Gates,Drama,2001-03-16,R,Paramount,131,85000000,51396781,45574512,96971293,7.6,5410187,0
305,Last Action Hero,Action,1993-06-18,PG-13,Sony Pictures,130,85000000,50016394,87282095,137298489,6.2,5264884,0
306,The Rundown,Action,2003-09-26,PG-13,Universal Pictures,104,85000000,47641743,33190150,80831893,6.7,5014920,0
307,Arthur Christmas,Adventure,2011-11-23,PG,Sony Pictures,97,85000000,46462469,103254655,149717124,7.1,4890786,0
308,xXx: Return of Xander Cage,Action,2017-01-20,PG-13,Paramount,109,85000000,44898413,300146063,345044476,5.2,4726149,0
309,Meet Joe Black,Drama,1998-11-13,PG-13,Universal Pictures,178,85000000,44650003,0,44650003,7.1,4700000,0
310,Collateral Damage,Action,2002-02-08,R,Warner Bros,108,85000000,40048332,38305176,78353508,5.5,4215614,0
311,Showtime,Comedy,2002-03-15,PG-13,Warner Bros,98,85000000,37948765,41000000,78948765,,3994607,0
312,Judge Dredd,Action,1995-06-30,R,Walt Disney,109,85000000,34687912,78800000,113487912,,3651359,0
313,Scott Pilgrim vs. The World,Comedy,2010-08-13,PG-13,Universal Pictures,112,85000000,31611316,16445448,48056764,7.5,3327507,0
314,The Core,Action,2003-03-28,PG-13,Paramount,135,85000000,31111260,43021371,74132631,5.4,3274869,0
315,Father's Day,Comedy,1997-05-09,PG-13,Warner Bros,98,85000000,28681080,7000000,35681080,,3019061,0
316,Scooby-Doo,Adventure,2002-06-14,PG,Warner Bros,86,84000000,153294164,123000000,276294164,4.9,16136228,0
317,Nutty Professor II: The Klumps,Comedy,2000-07-28,PG-13,Universal Pictures,109,84000000,123307945,43000000,166307945,4.3,12979784,0
318,RED 2,Action,2013-07-19,PG-13,Lionsgate,116,84000000,53262560,88244795,141507355,6.7,5606585,0
319,Click,Comedy,2006-06-23,PG-13,Sony Pictures,107,82500000,137355633,100329456,237685089,6.4,14458488,0
320,Charlotte's Web,Drama,2006-12-15,G,Paramount,97,82500000,82985708,61000000,143985708,6.4,8735338,0
321,Jumper,Adventure,2008-02-14,PG-13,20th Century Fox,88,82500000,80172128,142468684,222640812,6.1,8439171,0
322,Hellboy II: The Golden Army,Action,2008-07-11,PG-13,Universal Pictures,120,82500000,75986503,84401560,160388063,7.0,7998579,0
323,The Longest Yard,Comedy,2005-05-27,PG-13,Paramount,113,82000000,158119460,33439045,191558505,6.4,16644154,0
324,The Expendables,Action,2010-08-13,R,Lionsgate,113,82000000,103068524,165199650,268268174,6.5,10849318,0
325,The 6th Day,Action,2000-11-17,PG-13,Sony Pictures,123,82000000,34543701,61481197,96024898,5.9,3636179,0
326,Bruce Almighty,Comedy,2003-05-23,PG-13,Universal Pictures,101,81000000,242704995,241763613,484468608,6.7,25547894,0
327,The Hangover Part II,Comedy,2011-05-26,R,Warner Bros,102,80000000,254464305,332000000,586464305,6.5,26785716,0
328,Mission: Impossible,Action,1996-05-21,PG-13,Paramount,110,80000000,180981886,276716108,457697994,7.1,19050725,0
329,The Lego Batman Movie,Adventure,2017-02-10,PG,Warner Bros,97,80000000,175750384,134942512,310692896,,18500040,0
330,Hotel Transylvania 2,Adventure,2015-09-25,PG,Sony Pictures,89,80000000,169700110,299800188,469500298,6.7,17863169,0
331,Batman Returns,Action,1992-06-18,PG-13,Warner Bros,126,80000000,162833635,103990656,266824291,7.0,17140383,0
332,The Mummy,Adventure,1999-05-07,PG-13,Universal Pictures,97,80000000,155385488,261000000,416385488,,16356367,0
333,Over the Hedge,Adventure,2006-05-19,PG,Paramount,83,80000000,155019340,188377907,343397247,6.8,16317825,0
334,Lilo & Stitch,Adventure,2002-06-21,PG,Walt Disney,85,80000000,145771527,100028473,245800000,7.2,15344371,0
335,Deep Impact,Adventure,1998-05-08,PG-13,Paramount,120,80000000,140464664,209000000,349464664,6.1,14785754,0
336,Grown Ups 2,Comedy,2013-07-12,PG-13,Sony Pictures,101,80000000,133668525,113355283,247023808,5.4,14070371,0
337,Get Smart,Comedy,2008-06-20,PG-13,Warner Bros,110,80000000,130319208,96420208,226739416,6.5,13717811,0
338,Robots,Adventure,2005-03-11,PG,20th Century Fox,91,80000000,128200012,132500000,260700012,6.3,13494738,0
339,Four Christmases,Comedy,2008-11-26,PG-13,Warner Bros,88,80000000,120146040,48165518,168311558,5.6,12646952,0
340,Face/Off,Action,1997-06-27,R,Paramount,138,80000000,112276146,128923854,241200000,7.3,11818542,0
341,Bedtime Stories,Adventure,2008-12-25,PG,Walt Disney,99,80000000,110101975,111366960,221468935,6.1,11589682,0
342,Road to Perdition,Drama,2002-07-12,R,DreamWorks,117,80000000,104054514,79300000,183354514,7.7,10953107,0
343,Daredevil,Action,2003-02-14,PG-13,20th Century Fox,70,80000000,102543518,80239000,182782518,8.8,10794055,0
344,Con Air,Action,1997-06-06,R,Walt Disney,123,80000000,101117573,123000000,224117573,6.8,10643955,0
345,Yogi Bear,Adventure,2010-12-17,PG,Warner Bros,80,80000000,100246011,104528679,204774690,4.6,10552212,0
346,Cold Mountain,Drama,2003-12-25,R,Miramax,154,80000000,95632614,69541295,165173909,7.2,10066591,0
347,The Book of Eli,Action,2010-01-15,R,Warner Bros,118,80000000,94835059,63915758,158750817,6.9,9982638,0
348,Flubber,Comedy,1997-11-26,PG,Walt Disney,90,80000000,92993801,85000000,177993801,5.2,9788821,0
349,The Haunting,Horror,1999-07-23,PG-13,DreamWorks,113,80000000,91188905,89000000,180188905,4.9,9598832,0
350,Space Jam,Adventure,1996-11-15,PG,Warner Bros,88,80000000,90463534,159736466,250200000,6.3,9522477,0
351,Fury,Drama,2014-10-17,R,Sony Pictures,134,80000000,85817906,124497775,210315681,7.6,9033464,0
352,The Pink Panther,Adventure,2006-02-10,PG,Sony Pictures,93,80000000,82226474,76700000,158926474,5.6,8655418,0
353,The Day the Earth Stood Still,Adventure,2008-12-12,PG-13,20th Century Fox,104,80000000,79366978,153700000,233066978,5.5,8354419,0
354,Spirit: Stallion of the Cimarron,Adventure,2002-05-24,G,DreamWorks,83,80000000,73215310,33300000,106515310,7.0,7706875,0
355,Swordfish,Action,2001-06-08,R,Warner Bros,99,80000000,69772969,77307444,147080413,6.5,7344523,0
356,Lost In Space,Adventure,1998-04-03,PG-13,New Line,130,80000000,69117629,66929688,136047317,5.1,7275540,0
357,Smallfoot,Adventure,2018-09-28,PG,Warner Bros,97,80000000,66361035,70800000,137161035,,6985372,0
358,Bewitched,Comedy,2005-06-24,PG-13,Sony Pictures,70,80000000,63313159,67846147,131159306,7.6,6664543,0
359,The Time Machine,Adventure,2002-03-08,PG-13,DreamWorks,96,80000000,56684819,42298771,98983590,5.9,5966823,0
360,What Dreams May Come,Drama,1998-10-02,PG-13,Polygram,113,80000000,55485043,16000000,71485043,7.0,5840531,0
361,Mighty Joe Young,Adventure,1998-12-25,PG,Walt Disney,114,80000000,50632037,0,50632037,5.6,5329688,0
362,The Legend of Zorro,Adventure,2005-10-28,PG,Sony Pictures,129,80000000,45575336,95900000,141475336,5.9,4797404,0
363,Little Nicky,Comedy,2000-11-10,PG-13,New Line,90,80000000,39442871,18827520,58270391,5.3,4151881,0
364,Surrogates,Action,2009-09-25,PG-13,Walt Disney,89,80000000,38577772,81090578,119668350,6.3,4060818,0
365,Evolution,Comedy,2001-06-08,PG-13,DreamWorks,81,80000000,38311134,60030798,98341932,6.4,4032751,0
366,The Brothers Grimm,Adventure,2005-08-26,PG-13,Miramax/Dimension,118,80000000,37899638,67400000,105299638,5.9,3989436,0
367,Mars Attacks!,Comedy,1996-12-13,PG-13,Warner Bros,106,80000000,37771017,63600000,101371017,6.3,3975897,0
368,The Wild,Adventure,2006-04-14,G,Walt Disney,115,80000000,37384046,61626621,99010667,7.1,3935163,0
369,Walking with Dinosaurs,Adventure,2013-12-20,PG,20th Century Fox,97,80000000,36076121,87310201,123386322,,3797486,0
370,Thirteen Days,Drama,2000-12-22,PG-13,New Line,145,80000000,34566746,31987801,66554547,7.3,3638605,0
371,Daylight,Action,1996-12-06,PG-13,Universal Pictures,114,80000000,32908290,126000000,158908290,5.8,3464031,0
372,The Last Witch Hunter,Action,2015-10-23,PG-13,Lionsgate,106,80000000,27367660,104070216,131437876,6.0,2880806,0
373,Pompeii,Drama,2014-02-21,PG-13,Sony Pictures,105,80000000,23169033,85300000,108469033,5.6,2438846,0
374,Looney Tunes: Back in Action,Adventure,2003-11-14,PG,Warner Bros,91,80000000,20950820,33589842,54540662,5.7,2205349,0
375,Timeline,Adventure,2003-11-26,PG-13,Paramount,116,80000000,19480739,7222445,26703184,5.6,2050604,0
376,Babe: Pig in the City,Adventure,1998-11-25,G,Universal Pictures,97,80000000,18319860,50812000,69131860,5.8,1928406,0
377,The Postman,Action,1997-12-25,R,Warner Bros,177,80000000,17650704,3190419,20841123,6.0,1857969,0
378,Red Planet,Action,2000-11-10,PG-13,Warner Bros,106,80000000,17480890,15983079,33463969,5.7,1840094,0
379,Arthur et les Minimoys,Adventure,2007-01-12,PG,Weinstein Co.,97,80000000,15132763,98192980,113325743,,1592922,0
380,A Sound of Thunder,Action,2005-09-02,PG-13,Warner Bros,102,80000000,1900451,4400000,6300451,4.2,200047,0
381,The Lion King,Adventure,1994-06-15,G,Walt Disney,73,79300000,421785283,564546992,986332275,8.5,44398451,0
382,Journey 2: The Mysterious Island,Adventure,2012-02-10,PG,Warner Bros,94,79000000,103860290,214285872,318146162,5.8,10932662,0
383,Jack and Jill,Comedy,2011-11-11,PG,Sony Pictures,91,79000000,74158157,76361060,150519217,3.4,7806122,0
384,A Beautiful Mind,Drama,2001-12-21,PG-13,Universal Pictures,135,78000000,170708996,146959062,317668058,8.2,17969368,0
385,Cloudy with a Chance of Meatballs 2,Adventure,2013-09-27,PG,Sony Pictures,95,78000000,119793567,154599082,274392649,6.5,12609849,0
386,Exorcist: The Beginning,Horror,2004-08-20,R,Warner Bros,125,78000000,41814863,2142678,43957541,5.1,4401565,0
387,The Little Prince,Adventure,2016-02-12,PG,Entertainment One,108,77500000,1311213,100718606,102029819,7.8,138022,0
388,Despicable Me 2,Adventure,2013-07-03,PG,Universal Pictures,98,76000000,368065385,607151450,975216835,7.5,38743725,0
389,2 Fast 2 Furious,Action,2003-06-06,PG-13,Universal Pictures,107,76000000,127120058,109290549,236410607,5.9,13381059,0
390,The Secret Life of Pets,Adventure,2016-07-08,PG,Universal Pictures,87,75000000,368384330,518383092,886767422,6.8,38777298,0
391,Independence Day,Adventure,1996-07-02,PG-13,20th Century Fox,154,75000000,306169255,511231623,817400878,6.9,32228343,0
392,Sing,Adventure,2016-12-21,PG,Universal Pictures,97,75000000,270329045,364218900,634547945,7.1,28455689,0
393,Despicable Me 3,Adventure,2017-06-30,PG,Universal Pictures,97,75000000,264624300,769896568,1034520868,6.3,27855189,0
394,The Lost World: Jurassic Park,Action,1997-05-22,PG-13,Universal Pictures,129,75000000,229086679,389552320,618638999,6.5,24114387,0
