movie_id,title,genre,release_date,rating,studio,runtime_minutes,budget,domestic_gross,international_gross,total_gross,imdb_rating,tickets_sold,tickets_available,release_year,release_month,profit,roi,budget_category,performance
162,The Smurfs,Adventure,2011-07-29,PG,Sony Pictures,103,110000000,142614158,421135165,563749323,5.5,15012017,0,2011,7,453749323,412.5,Blockbuster,Major Success
163,Live Free or Die Hard,Action,2007-06-27,PG-13,20th Century Fox,129,110000000,134529403,247758744,382288147,7.2,14160990,0,2007,6,272288147,247.53,Blockbuster,Major Success
164,The Divergent Series: Insurgent,Action,2015-03-20,PG-13,Lionsgate,109,110000000,130179072,164896810,295075882,,13703060,0,2015,3,185075882,168.25,Blockbuster,Major Success
165,Ocean's Twelve,Adventure,2004-12-10,PG-13,Warner Bros,125,110000000,125531634,237457442,362989076,6.4,13213856,0,2004,12,252989076,229.99,Blockbuster,Major Success
166,Tomorrow Never Dies,Action,1997-12-19,PG-13,MGM,119,110000000,125304276,214200000,339504276,6.5,13189924,0,1997,12,229504276,208.64,Blockbuster,Major Success
167,The Patriot,Drama,2000-06-28,R,Sony Pictures,142,110000000,113330342,101969658,215300000,7.1,11929510,0,2000,6,105300000,95.73,Blockbuster,Major Success
168,300: Rise of an Empire,Action,2014-03-07,R,Warner Bros,102,110000000,106580051,224200000,330780051,6.2,11218953,0,2014,3,220780051,200.71,Blockbuster,Major Success
169,The Green Hornet,Action,2011-01-14,PG-13,Sony Pictures,119,110000000,98780042,130375461,229155503,5.8,10397899,0,2011,1,119155503,108.32,Blockbuster,Major Success
170,Real Steel,Action,2011-10-07,PG-13,Walt Disney,127,110000000,85463309,178417032,263880341,7.1,8996138,0,2011,10,153880341,139.89,Blockbuster,Major Success
171,The A-Team,Action,2010-06-11,PG-13,20th Century Fox,70,110000000,77222099,100019072,177241171,7.6,8128642,0,2010,6,67241171,61.13,Blockbuster,Major Success
172,The Smurfs 2,Adventure,2013-07-31,PG,Sony Pictures,105,110000000,71017784,277529739,348547523,5.4,7475556,0,2013,7,238547523,216.86,Blockbuster,Major Success
173,The Divergent Series: Allegiant,Action,2016-03-18,PG-13,Lionsgate,109,110000000,66184051,105687610,171871661,,6966742,0,2016,3,61871661,56.25,Blockbuster,Major Success
174,The Taking of Pelham 123,Action,2009-06-12,R,Sony Pictures,109,110000000,65452312,86912058,152364370,,6889717,0,2009,6,42364370,38.51,Blockbuster,Profit
175,Ender's Game,Adventure,2013-11-01,PG-13,Lionsgate,114,110000000,61737191,66246092,127983283,6.7,6498652,0,2013,11,17983283,16.35,Blockbuster,Profit
176,Home on the Range,Adventure,2004-04-02,PG,Walt Disney,76,110000000,50026353,26456108,76482461,5.4,5265932,0,2004,4,-33517539,-30.47,Blockbuster,Major Loss
177,Speed 2: Cruise Control,Action,1997-06-13,PG-13,20th Century Fox,121,110000000,48097081,102370919,150468000,3.7,5062851,0,1997,6,40468000,36.79,Blockbuster,Profit
178,Kingdom of Heaven,Adventure,2005-05-06,R,20th Century Fox,194,110000000,47398413,171454940,218853353,7.2,4989307,0,2005,5,108853353,98.96,Blockbuster,Major Success
179,Ghost in the Shell,Action,2017-03-31,PG-13,Paramount,109,110000000,40563557,127355290,167918847,,4269848,0,2017,3,57918847,52.65,Blockbuster,Major Success
180,The Cat in the Hat,Adventure,2003-11-21,PG,Universal Pictures,82,109000000,101018283,32800000,133818283,3.8,10633503,0,2003,11,24818283,22.77,Blockbuster,Profit
181,Ali,Drama,2001-12-25,R,Sony Pictures,165,109000000,58183966,29500000,87683966,6.8,6124628,0,2001,12,-21316034,-19.56,Blockbuster,Major Loss
182,Allied,Drama,2016-11-23,R,Paramount,114,106000000,40098064,79187592,119285656,,4220849,0,2016,11,13285656,12.53,Blockbuster,Profit
183,"I, Robot",Action,2004-07-16,PG-13,20th Century Fox,115,105000000,144801023,203828562,348629585,7.1,15242213,0,2004,7,243629585,232.03,Blockbuster,Major Success
184,Stuart Little,Adventure,1999-12-17,PG,Sony Pictures,84,105000000,140015224,158800000,298815224,5.9,14738445,0,1999,12,193815224,184.59,Blockbuster,Major Success
185,The Princess and the Frog,Adventure,2009-11-25,G,Walt Disney,97,105000000,104400899,166596479,270997378,7.1,10989568,0,2009,11,165997378,158.09,Blockbuster,Major Success
186,"10,000 B.C.",Adventure,2008-03-07,PG-13,Warner Bros,70,105000000,94784201,174281477,269065678,7.2,9977284,0,2008,3,164065678,156.25,Blockbuster,Major Success
187,Ice Age: Collision Course,Adventure,2016-07-22,PG,20th Century Fox,97,105000000,64063008,339029404,403092412,5.6,6743475,0,2016,7,298092412,283.9,Blockbuster,Major Success
188,Kingsman: The Golden Circle,Action,2017-09-22,R,20th Century Fox,109,104000000,100234838,308587490,408822328,6.7,10551036,0,2017,9,304822328,293.1,Blockbuster,Major Success
189,Gone in 60 Seconds,Action,2000-06-09,PG-13,Walt Disney,109,103300000,101643008,131000000,232643008,,10699264,0,2000,6,129343008,125.21,Blockbuster,Major Success
190,The Hangover 3,Comedy,2013-05-23,R,Warner Bros,98,103000000,112200072,249800000,362000072,,11810534,0,2013,5,259000072,251.46,Blockbuster,Major Success
191,A Wrinkle in Time,Adventure,2018-03-09,PG,Walt Disney,97,103000000,100478608,32923274,133401882,,10576696,0,2018,3,30401882,29.52,Blockbuster,Profit
192,Public Enemies,Drama,2009-07-01,R,Universal Pictures,140,102500000,97104620,115178089,212282709,7.0,10221539,0,2009,7,109782709,107.11,Blockbuster,Major Success
193,Casino Royale,Action,2006-11-17,PG-13,Sony Pictures,144,102000000,167365000,427055283,594420283,8.0,17617368,0,2006,11,492420283,482.76,Blockbuster,Major Success
194,Minority Report,Action,2002-06-21,PG-13,20th Century Fox,145,102000000,132024714,226800000,358824714,7.7,13897338,0,2002,6,256824714,251.79,Blockbuster,Major Success
195,Cloud Atlas,Drama,2012-10-26,R,Warner Bros,172,102000000,27108272,103564882,130673154,7.5,2853502,0,2012,10,28673154,28.11,Blockbuster,Profit
196,Terminator 2: Judgment Day,Action,1991-07-02,R,Sony Pictures,153,100000000,203464105,311955722,515419827,8.5,21417274,0,1991,7,415419827,415.42,High Budget,Major Success
197,Batman Forever,Action,1995-06-16,PG-13,Warner Bros,121,100000000,184031112,152498032,336529144,5.4,19371696,0,1995,6,236529144,236.53,High Budget,Major Success
198,Planet of the Apes,Adventure,2001-07-27,PG-13,20th Century Fox,119,100000000,180011740,182200000,362211740,5.7,18948604,0,2001,7,262211740,262.21,High Budget,Major Success
199,National Treasure,Adventure,2004-11-19,PG,Walt Disney,131,100000000,173005002,158318408,331323410,6.9,18211053,0,2004,11,231323410,231.32,High Budget,Major Success
200,Venom,Action,2018-10-05,PG-13,Sony Pictures,109,100000000,171125095,290700000,461825095,6.6,18013168,0,2018,10,361825095,361.83,High Budget,Major Success
201,Little Fockers,Comedy,2010-12-22,PG-13,Universal Pictures,98,100000000,148438600,162211974,310650574,5.5,15625116,0,2010,12,210650574,210.65,High Budget,Major Success
202,True Lies,Action,1994-07-15,R,20th Century Fox,141,100000000,146282411,219017589,365300000,7.2,15398149,0,1994,7,265300000,265.3,High Budget,Major Success
203,American Gangster,Drama,2007-11-02,R,Universal Pictures,176,100000000,130164645,137820811,267985456,7.8,13701542,0,2007,11,167985456,167.99,High Budget,Major Success
204,Cloudy with a Chance of Meatballs,Adventure,2009-09-18,PG,Sony Pictures,90,100000000,124870275,111957402,236827677,7.0,13144239,0,2009,9,136827677,136.83,High Budget,Major Success
205,The Other Guys,Comedy,2010-08-06,PG-13,Sony Pictures,116,100000000,119219978,51716492,170936470,6.7,12549471,0,2010,8,70936470,70.94,High Budget,Major Success
206,Epic,Adventure,2013-05-24,PG,20th Century Fox,102,100000000,107518682,155275759,262794441,6.7,11317756,0,2013,5,162794441,162.79,High Budget,Major Success
207,Eraser,Action,1996-06-21,R,Warner Bros,115,100000000,101295562,133104438,234400000,6.1,10662691,0,1996,6,134400000,134.4,High Budget,Major Success
208,The Hunchback of Notre Dame,Adventure,1996-06-21,G,Walt Disney,91,100000000,100138851,225361149,325500000,6.9,10540932,0,1996,6,225500000,225.5,High Budget,Major Success
209,The Emperor's New Groove,Adventure,2000-12-15,G,Walt Disney,78,100000000,89296573,80000000,169296573,7.3,9399639,0,2000,12,69296573,69.3,High Budget,Major Success
210,The Expendables 2,Action,2012-08-17,R,Lionsgate,103,100000000,85028192,226951064,311979256,6.7,8950336,0,2012,8,211979256,211.98,High Budget,Major Success
211,Where the Wild Things Are,Adventure,2009-10-16,PG,Warner Bros,101,100000000,77233467,21890189,99123656,6.8,8129839,0,2009,10,-876344,-0.88,High Budget,Loss
212,Eragon,Adventure,2006-12-15,PG,20th Century Fox,104,100000000,75030163,174457952,249488115,5.1,7897912,0,2006,12,149488115,149.49,High Budget,Major Success
213,Hercules,Action,2014-07-25,PG-13,Paramount,101,100000000,72688614,170700000,243388614,6.0,7651433,0,2014,7,143388614,143.39,High Budget,Major Success
214,End of Days,Action,1999-11-24,R,Universal Pictures,121,100000000,66889043,145137932,212026975,5.7,7040952,0,1999,11,112026975,112.03,High Budget,Major Success
215,The Stepford Wives,Comedy,2004-06-11,PG-13,Paramount,93,100000000,59475623,36746348,96221971,5.2,6260592,0,2004,6,-3778029,-3.78,High Budget,Loss
216,Surf's Up,Adventure,2007-06-08,PG,Sony Pictures,85,100000000,58867694,86528051,145395745,6.8,6196599,0,2007,6,45395745,45.4,High Budget,Profit
217,Blood Diamond,Action,2006-12-08,R,Warner Bros,143,100000000,57377916,114000000,171377916,8.0,6039781,0,2006,12,71377916,71.38,High Budget,Major Success
218,Starship Troopers,Action,1997-11-07,R,Sony Pictures,129,100000000,54768952,66331048,121100000,7.2,5765153,0,1997,11,21100000,21.1,High Budget,Profit
219,Land of the Lost,Comedy,2009-06-05,PG-13,Universal Pictures,102,100000000,49438370,20110271,69548641,5.4,5204039,0,2009,6,-30451359,-30.45,High Budget,Major Loss
220,Catwoman,Action,2004-07-23,PG-13,Warner Bros,87,100000000,40202379,41943000,82145379,3.3,4231829,0,2004,7,-17854621,-17.85,High Budget,Major Loss
221,The Expendables 3,Action,2014-08-15,PG-13,Lionsgate,131,100000000,39322544,170138834,209461378,6.1,4139215,0,2014,8,109461378,109.46,High Budget,Major Success
222,Treasure Planet,Adventure,2002-11-27,PG,Walt Disney,95,100000000,38120554,53679446,91800000,7.1,4012690,0,2002,11,-8200000,-8.2,High Budget,Loss
223,Green Zone,Drama,2010-03-12,R,Universal Pictures,115,100000000,35497337,62025683,97523020,6.9,3736562,0,2010,3,-2476980,-2.48,High Budget,Loss
224,Geostorm,Action,2017-10-20,PG-13,Warner Bros,109,100000000,33700160,187100000,220800160,,3547385,0,2017,10,120800160,120.8,High Budget,Major Success
225,In the Heart of the Sea,Adventure,2015-12-11,PG-13,Warner Bros,122,100000000,25020758,64672551,89693309,7.0,2633764,0,2015,12,-10306691,-10.31,High Budget,Major Loss
226,Son of the Mask,Adventure,2005-02-18,PG,New Line,94,100000000,17018422,42900000,59918422,2.2,1791413,0,2005,2,-40081578,-40.08,High Budget,Major Loss
227,The Adventures of Pluto Nash,Comedy,2002-08-16,PG-13,Warner Bros,95,100000000,4411102,2683893,7094995,3.8,464327,0,2002,8,-92905005,-92.91,High Budget,Major Loss
228,Jin líng shí san chai,Drama,2012-01-20,R,Wrekin Hill Enterta…,114,100000000,311434,97915583,98227017,,32783,0,2012,1,-1772983,-1.77,High Budget,Loss
229,Wonder Park,Adventure,2019-03-15,PG,Paramount,97,100000000,0,0,0,,0,0,2019,3,-100000000,-100.0,High Budget,Major Loss
230,The Peanuts Movie,Adventure,2015-11-06,G,20th Century Fox,88,99000000,130178411,119913199,250091610,7.2,13702991,0,2015,11,151091610,152.62,High Budget,Major Success
231,The Mummy Returns,Adventure,2001-05-04,PG-13,Universal Pictures,130,98000000,202007640,233032755,435040395,6.3,21263962,0,2001,5,337040395,343.92,High Budget,Major Success
232,Gangs of New York,Drama,2002-12-20,R,Miramax,216,97000000,77730500,105394121,183124621,7.5,8182158,0,2002,12,86124621,88.79,High Budget,Major Success
233,Alien: Covenant,Horror,2017-05-19,R,20th Century Fox,98,97000000,74262031,164259216,238521247,,7817056,0,2017,5,141521247,145.9,High Budget,Major Success
234,Cinderella,Drama,2015-03-13,PG,Walt Disney,105,95000000,201151353,333400000,534551353,7.0,21173827,0,2015,3,439551353,462.69,High Budget,Major Success
235,Ice Age: Continental Drift,Adventure,2012-07-13,PG,20th Century Fox,88,95000000,161321843,718443294,879765137,6.6,16981247,0,2012,7,784765137,826.07,High Budget,Major Success
236,Black Hawk Down,Action,2001-12-28,R,Sony Pictures,152,95000000,108638745,51052340,159691085,7.7,11435657,0,2001,12,64691085,68.1,High Budget,Major Success
237,Sex and the City 2,Comedy,2010-05-27,R,Warner Bros,146,95000000,95347692,199333086,294680778,4.3,10036599,0,2010,5,199680778,210.19,High Budget,Major Success
238,The Campaign,Comedy,2012-08-10,R,Warner Bros,85,95000000,86907746,18000000,104907746,6.2,9148184,0,2012,8,9907746,10.43,High Budget,Profit
239,Unstoppable,Action,2010-11-12,PG-13,20th Century Fox,98,95000000,81562942,84157979,165720921,6.8,8585573,0,2010,11,70720921,74.44,High Budget,Major Success
240,The Fifth Element,Action,1997-05-09,PG-13,Sony Pictures,126,95000000,63570862,200327899,263898761,7.7,6691670,0,1997,5,168898761,177.79,High Budget,Major Success
241,The Road to El Dorado,Adventure,2000-03-31,PG,DreamWorks,89,95000000,50802661,14897339,65700000,6.9,5347649,0,2000,3,-29300000,-30.84,High Budget,Major Loss
242,The Lovely Bones,Drama,2009-12-11,PG-13,Paramount,135,95000000,44114232,50780216,94894448,6.7,4643603,0,2009,12,-105552,-0.11,High Budget,Loss
243,Seventh Son,Adventure,2015-02-06,PG-13,Universal Pictures,102,95000000,17725785,91760000,109485785,5.5,1865872,0,2015,2,14485785,15.25,High Budget,Profit
244,Finding Nemo,Adventure,2003-05-30,G,Walt Disney,100,94000000,380529370,555900000,936429370,8.2,40055723,0,2003,5,842429370,896.2,High Budget,Major Success
245,Lara Croft: Tomb Raider,Adventure,2001-06-15,PG-13,Paramount,100,94000000,131144183,142186002,273330185,5.7,13804651,0,2001,6,179330185,190.78,High Budget,Major Success
246,Kingsman: The Secret Service,Action,2015-02-13,R,20th Century Fox,109,94000000,128261724,276300000,404561724,7.7,13501234,0,2015,2,310561724,330.38,High Budget,Major Success
247,Jurassic Park III,Action,2001-07-18,PG-13,Universal Pictures,92,93000000,181166115,184733885,365900000,5.9,19070117,0,2001,7,272900000,293.44,High Budget,Major Success
248,Rise of the Planet of the Apes,Adventure,2011-08-05,PG-13,20th Century Fox,105,93000000,176760185,306100000,482860185,7.6,18606335,0,2011,8,389860185,419.2,High Budget,Major Success
249,The Spiderwick Chronicles,Adventure,2008-02-14,PG,Paramount,107,92500000,71195053,91644614,162839667,6.6,7494216,0,2008,2,70339667,76.04,High Budget,Major Success
250,The Incredibles,Adventure,2004-11-05,PG,Walt Disney,115,92000000,261441092,353285660,614726752,8.0,27520115,0,2004,11,522726752,568.18,High Budget,Major Success
251,A Good Day to Die Hard,Action,2013-02-14,R,20th Century Fox,101,92000000,67349198,236900000,304249198,5.3,7089389,0,2013,2,212249198,230.71,High Budget,Major Success
252,Cutthroat Island,Adventure,1995-12-22,PG-13,MGM,124,92000000,10017322,8500000,18517322,5.6,1054455,0,1995,12,-73482678,-79.87,High Budget,Major Loss
253,The Secret Life of Walter Mitty,Adventure,2013-12-25,PG,20th Century Fox,114,91000000,58236838,129624345,187861183,7.3,6130193,0,2013,12,96861183,106.44,High Budget,Major Success
254,Jumanji: Welcome to the Jungle,Adventure,2017-12-20,PG-13,Sony Pictures,97,90000000,404508916,557249624,961758540,6.9,42579886,0,2017,12,871758540,968.62,High Budget,Major Success
255,Men in Black,Adventure,1997-07-01,PG-13,Sony Pictures,98,90000000,250690539,337100000,587790539,7.3,26388478,0,1997,7,497790539,553.1,High Budget,Major Success
256,Toy Story 2,Adventure,1999-11-19,G,Walt Disney,82,90000000,245852179,265506097,511358276,7.9,25879177,0,1999,11,421358276,468.18,High Budget,Major Success
257,Rush Hour 2,Action,2001-08-03,PG-13,New Line,90,90000000,226164286,121261546,347425832,6.6,23806767,0,2001,8,257425832,286.03,High Budget,Major Success
258,Sherlock Holmes,Adventure,2009-12-25,PG-13,Warner Bros,128,90000000,209028679,289409533,498438212,7.6,22003019,0,2009,12,408438212,453.82,High Budget,Major Success
259,Ice Age: Dawn of the Dinosaurs,Adventure,2009-07-01,PG,20th Century Fox,94,90000000,196573705,663128152,859701857,7.0,20691969,0,2009,7,769701857,855.22,High Budget,Major Success
260,Rio,Adventure,2011-04-15,G,20th Century Fox,96,90000000,143619809,343900000,487519809,7.0,15117875,0,2011,4,397519809,441.69,High Budget,Major Success
261,The Departed,Drama,2006-10-06,R,Warner Bros,151,90000000,132384315,157276304,289660619,8.5,13935191,0,2006,10,199660619,221.85,High Budget,Major Success
262,Charlie's Angels,Action,2000-11-03,PG-13,Sony Pictures,94,90000000,125305545,134430545,259736090,5.5,13190057,0,2000,11,169736090,188.6,High Budget,Major Success
263,Mulan,Adventure,1998-06-19,G,Walt Disney,88,90000000,120620254,182879746,303500000,7.5,12696869,0,1998,6,213500000,237.22,High Budget,Major Success
264,Tropic Thunder,Comedy,2008-08-13,R,Paramount,121,90000000,110515313,80629943,191145256,7.0,11633191,0,2008,8,101145256,112.38,High Budget,Major Success
265,Contact,Drama,1997-07-11,PG,Warner Bros,150,90000000,100920329,64979671,165900000,7.4,10623193,0,1997,7,75900000,84.33,High Budget,Major Success
266,You Don't Mess With the Zohan,Comedy,2008-06-06,PG-13,Sony Pictures,113,90000000,100018837,102892154,202910991,5.5,10528299,0,2008,6,112910991,125.46,High Budget,Major Success
267,Die Hard: With a Vengeance,Action,1995-05-19,R,20th Century Fox,128,90000000,100012499,266089167,366101666,7.6,10527631,0,1995,5,276101666,306.78,High Budget,Major Success
268,Atlantis: The Lost Empire,Adventure,2001-06-08,PG,Walt Disney,95,90000000,84052762,101996258,186049020,6.8,8847659,0,2001,6,96049020,106.72,High Budget,Major Success
269,Pixels,Adventure,2015-07-24,PG-13,Sony Pictures,106,90000000,78765986,165275818,244041804,5.6,8291156,0,2015,7,154041804,171.16,High Budget,Major Success
270,Artificial Intelligence: AI,Drama,2001-06-29,PG-13,Warner Bros,114,90000000,78616689,157283311,235900000,,8275441,0,2001,6,145900000,162.11,High Budget,Major Success
271,The Haunted Mansion,Adventure,2003-11-26,PG,Walt Disney,88,90000000,75817994,79932634,155750628,4.9,7980841,0,2003,11,65750628,73.06,High Budget,Major Success
272,Hollow Man,Horror,2000-08-04,R,Sony Pictures,119,90000000,73209340,117990660,191200000,5.7,7706246,0,2000,8,101200000,112.44,High Budget,Major Success
273,Percy Jackson: Sea of Monsters,Adventure,2013-08-07,PG,20th Century Fox,106,90000000,68559554,132300000,200859554,5.9,7216795,0,2013,8,110859554,123.18,High Budget,Major Success
274,Spy Game,Action,2001-11-21,R,Universal Pictures,114,90000000,62362560,80687000,143049560,7.0,6564480,0,2001,11,53049560,58.94,High Budget,Major Success
275,The Saint,Action,1997-04-04,PG-13,Paramount,116,90000000,61363304,108036696,169400000,6.2,6459295,0,1997,4,79400000,88.22,High Budget,Major Success
